figi,direction,price,quantity,time
BBG0013HGFT4,2,66.93,2,2022-05-12 06:59:40.000904+00:00
BBG0013HGFT4,2,66.93,1,2022-05-12 06:59:40.000904+00:00
BBG0013HGFT4,2,66.93,2,2022-05-12 06:59:40.000904+00:00
BBG0013HGFT4,2,66.93,10,2022-05-12 06:59:40.000904+00:00
BBG0013HGFT4,2,66.93,3,2022-05-12 06:59:40.000904+00:00
BBG0013HGFT4,1,66.93,1,2022-05-12 06:59:40.000904+00:00
BBG0013HGFT4,1,66.93,3,2022-05-12 06:59:40.000904+00:00
BBG0013HGFT4,1,66.93,1,2022-05-12 07:00:00.141242+00:00
BBG0013HGFT4,1,66.9825,6,2022-05-12 07:00:00.141242+00:00
BBG0013HGFT4,1,66.985,1,2022-05-12 07:00:00.400583+00:00
BBG0013HGFT4,1,66.985,2,2022-05-12 07:00:00.415080+00:00
BBG0013HGFT4,2,66.9,4,2022-05-12 07:00:01.598353+00:00
BBG0013HGFT4,2,66.9,1,2022-05-12 07:00:01.598353+00:00
BBG0013HGFT4,2,66.82,1,2022-05-12 07:00:03.239651+00:00
BBG0013HGFT4,2,66.79,1,2022-05-12 07:00:03.239651+00:00
BBG0013HGFT4,2,66.605,1,2022-05-12 07:00:03.239651+00:00
BBG0013HGFT4,2,66.6025,5,2022-05-12 07:00:03.281231+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:00:03.281231+00:00
BBG0013HGFT4,2,66.57,43,2022-05-12 07:00:03.281231+00:00
BBG0013HGFT4,2,66.555,2,2022-05-12 07:00:03.483198+00:00
BBG0013HGFT4,2,66.55,1,2022-05-12 07:00:03.507663+00:00
BBG0013HGFT4,2,66.55,5,2022-05-12 07:00:03.596011+00:00
BBG0013HGFT4,2,66.54,5,2022-05-12 07:00:03.596011+00:00
BBG0013HGFT4,2,66.535,1,2022-05-12 07:00:03.641467+00:00
BBG0013HGFT4,2,66.535,11,2022-05-12 07:00:03.641467+00:00
BBG0013HGFT4,2,66.5325,1,2022-05-12 07:00:03.676374+00:00
BBG0013HGFT4,1,66.745,50,2022-05-12 07:00:03.876345+00:00
BBG0013HGFT4,2,66.5325,2,2022-05-12 07:00:03.928563+00:00
BBG0013HGFT4,1,66.535,1,2022-05-12 07:00:04.253729+00:00
BBG0013HGFT4,1,66.545,50,2022-05-12 07:00:04.581129+00:00
BBG0013HGFT4,2,66.5325,3,2022-05-12 07:00:04.733585+00:00
BBG0013HGFT4,2,66.5325,9,2022-05-12 07:00:04.776560+00:00
BBG0013HGFT4,2,66.5325,35,2022-05-12 07:00:04.785075+00:00
BBG0013HGFT4,2,66.5325,1,2022-05-12 07:00:04.785075+00:00
BBG0013HGFT4,2,66.52,15,2022-05-12 07:00:05.059749+00:00
BBG0013HGFT4,2,66.52,20,2022-05-12 07:00:05.214397+00:00
BBG0013HGFT4,2,66.52,10,2022-05-12 07:00:05.263177+00:00
BBG0013HGFT4,2,66.52,5,2022-05-12 07:00:05.373284+00:00
BBG0013HGFT4,2,66.52,20,2022-05-12 07:00:05.421552+00:00
BBG0013HGFT4,2,66.52,3,2022-05-12 07:00:05.442505+00:00
BBG0013HGFT4,2,66.52,10,2022-05-12 07:00:05.478652+00:00
BBG0013HGFT4,2,66.52,17,2022-05-12 07:00:05.540730+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:00:05.540730+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:00:05.540730+00:00
BBG0013HGFT4,2,66.375,1,2022-05-12 07:00:05.540730+00:00
BBG0013HGFT4,1,66.3775,1,2022-05-12 07:00:05.573236+00:00
BBG0013HGFT4,2,66.375,2,2022-05-12 07:00:05.603181+00:00
BBG0013HGFT4,1,66.3775,50,2022-05-12 07:00:05.662470+00:00
BBG0013HGFT4,2,66.53,1,2022-05-12 07:00:05.681507+00:00
BBG0013HGFT4,2,66.5225,2,2022-05-12 07:00:05.681507+00:00
BBG0013HGFT4,2,66.5025,20,2022-05-12 07:00:05.750223+00:00
BBG0013HGFT4,2,66.5025,3,2022-05-12 07:00:05.787322+00:00
BBG0013HGFT4,2,66.5025,20,2022-05-12 07:00:05.840992+00:00
BBG0013HGFT4,2,66.5025,7,2022-05-12 07:00:05.891112+00:00
BBG0013HGFT4,2,66.5,43,2022-05-12 07:00:05.891112+00:00
BBG0013HGFT4,2,66.5025,20,2022-05-12 07:00:05.952384+00:00
BBG0013HGFT4,1,66.5225,3,2022-05-12 07:00:05.982043+00:00
BBG0013HGFT4,2,66.5025,30,2022-05-12 07:00:06.003615+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:06.106816+00:00
BBG0013HGFT4,1,66.5025,20,2022-05-12 07:00:06.173037+00:00
BBG0013HGFT4,2,66.5025,60,2022-05-12 07:00:06.174983+00:00
BBG0013HGFT4,2,66.5025,20,2022-05-12 07:00:06.184383+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:06.294042+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:06.451683+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:06.620764+00:00
BBG0013HGFT4,1,66.5025,30,2022-05-12 07:00:06.703518+00:00
BBG0013HGFT4,1,66.5025,50,2022-05-12 07:00:06.703518+00:00
BBG0013HGFT4,2,66.51,20,2022-05-12 07:00:06.710401+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:06.724581+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:06.849000+00:00
BBG0013HGFT4,2,66.5,10,2022-05-12 07:00:06.858864+00:00
BBG0013HGFT4,2,66.5,5,2022-05-12 07:00:06.863314+00:00
BBG0013HGFT4,2,66.5,10,2022-05-12 07:00:06.889821+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:06.977969+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:07.200614+00:00
BBG0013HGFT4,2,66.5,10,2022-05-12 07:00:07.271356+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:00:07.393065+00:00
BBG0013HGFT4,2,66.5,200,2022-05-12 07:00:07.707180+00:00
BBG0013HGFT4,2,66.5,200,2022-05-12 07:00:07.977712+00:00
BBG0013HGFT4,1,66.5025,30,2022-05-12 07:00:08.602153+00:00
BBG0013HGFT4,1,66.5025,20,2022-05-12 07:00:08.602153+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:00:08.637664+00:00
BBG0013HGFT4,1,66.5225,8,2022-05-12 07:00:09.109103+00:00
BBG0013HGFT4,2,66.5,5,2022-05-12 07:00:09.575369+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:00:09.782099+00:00
BBG0013HGFT4,2,66.5125,50,2022-05-12 07:00:10.016423+00:00
BBG0013HGFT4,2,66.5025,50,2022-05-12 07:00:10.368935+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:00:10.624303+00:00
BBG0013HGFT4,2,66.5,3,2022-05-12 07:00:10.785701+00:00
BBG0013HGFT4,2,66.5,30,2022-05-12 07:00:11.387619+00:00
BBG0013HGFT4,2,66.5025,1,2022-05-12 07:00:11.949259+00:00
BBG0013HGFT4,1,66.5025,1,2022-05-12 07:00:12.148510+00:00
BBG0013HGFT4,1,66.5025,1,2022-05-12 07:00:12.316425+00:00
BBG0013HGFT4,1,66.5025,7,2022-05-12 07:00:12.377626+00:00
BBG0013HGFT4,2,66.5,2,2022-05-12 07:00:12.455269+00:00
BBG0013HGFT4,1,66.5025,1,2022-05-12 07:00:12.484623+00:00
BBG0013HGFT4,1,66.5025,2,2022-05-12 07:00:12.540826+00:00
BBG0013HGFT4,2,66.5,45,2022-05-12 07:00:12.613933+00:00
BBG0013HGFT4,1,66.5025,5,2022-05-12 07:00:12.999901+00:00
BBG0013HGFT4,1,66.5025,1,2022-05-12 07:00:13.156107+00:00
BBG0013HGFT4,1,66.5025,20,2022-05-12 07:00:14.096051+00:00
BBG0013HGFT4,2,66.5,15,2022-05-12 07:00:14.418936+00:00
BBG0013HGFT4,2,66.5,10,2022-05-12 07:00:15.242563+00:00
BBG0013HGFT4,2,66.5,21,2022-05-12 07:00:15.463898+00:00
BBG0013HGFT4,2,66.5,2,2022-05-12 07:00:15.614180+00:00
BBG0013HGFT4,1,66.5025,3,2022-05-12 07:00:15.644129+00:00
BBG0013HGFT4,1,66.5025,42,2022-05-12 07:00:15.645702+00:00
BBG0013HGFT4,2,66.5,6,2022-05-12 07:00:15.680010+00:00
BBG0013HGFT4,2,66.5,53,2022-05-12 07:00:15.681614+00:00
BBG0013HGFT4,1,66.5025,3,2022-05-12 07:00:16.542131+00:00
BBG0013HGFT4,1,66.5025,2,2022-05-12 07:00:17.271514+00:00
BBG0013HGFT4,2,66.5,8,2022-05-12 07:00:17.755370+00:00
BBG0013HGFT4,1,66.5025,3,2022-05-12 07:00:18.282030+00:00
BBG0013HGFT4,2,66.5,5,2022-05-12 07:00:18.791036+00:00
BBG0013HGFT4,2,66.5,5,2022-05-12 07:00:18.904115+00:00
BBG0013HGFT4,1,66.5025,1,2022-05-12 07:00:19.038392+00:00
BBG0013HGFT4,1,66.5225,1,2022-05-12 07:00:19.162866+00:00
BBG0013HGFT4,1,66.57,2,2022-05-12 07:00:19.162866+00:00
BBG0013HGFT4,1,66.5025,3,2022-05-12 07:00:19.355293+00:00
BBG0013HGFT4,1,66.5225,1,2022-05-12 07:00:20.248327+00:00
BBG0013HGFT4,1,66.5975,2,2022-05-12 07:00:20.904563+00:00
BBG0013HGFT4,1,66.6075,1,2022-05-12 07:00:24.456514+00:00
BBG0013HGFT4,1,66.6075,1,2022-05-12 07:00:24.561890+00:00
BBG0013HGFT4,1,66.6075,48,2022-05-12 07:00:25.233237+00:00
BBG0013HGFT4,1,66.6075,38,2022-05-12 07:00:25.233237+00:00
BBG0013HGFT4,2,66.61,4,2022-05-12 07:00:25.339185+00:00
BBG0013HGFT4,1,66.6075,1,2022-05-12 07:00:25.909803+00:00
BBG0013HGFT4,2,66.6,29,2022-05-12 07:00:27.539372+00:00
BBG0013HGFT4,2,66.6,21,2022-05-12 07:00:27.540848+00:00
BBG0013HGFT4,1,66.6325,38,2022-05-12 07:00:27.881872+00:00
BBG0013HGFT4,1,66.6425,10,2022-05-12 07:00:28.584573+00:00
BBG0013HGFT4,2,66.6,2,2022-05-12 07:00:28.721797+00:00
BBG0013HGFT4,1,66.6425,25,2022-05-12 07:00:29.065815+00:00
BBG0013HGFT4,1,66.6525,3,2022-05-12 07:00:29.694241+00:00
BBG0013HGFT4,2,66.6,5,2022-05-12 07:00:30.329834+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:00:30.545832+00:00
BBG0013HGFT4,2,66.6025,8,2022-05-12 07:00:31.376317+00:00
BBG0013HGFT4,2,66.6,2,2022-05-12 07:00:31.518675+00:00
BBG0013HGFT4,1,66.64,20,2022-05-12 07:00:31.598859+00:00
BBG0013HGFT4,2,66.65,5,2022-05-12 07:00:31.742199+00:00
BBG0013HGFT4,1,66.6025,50,2022-05-12 07:00:32.028426+00:00
BBG0013HGFT4,1,66.6175,50,2022-05-12 07:00:32.031836+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:00:32.488909+00:00
BBG0013HGFT4,1,66.6325,10,2022-05-12 07:00:33.136932+00:00
BBG0013HGFT4,1,66.645,20,2022-05-12 07:00:33.136932+00:00
BBG0013HGFT4,1,66.7,18,2022-05-12 07:00:33.136932+00:00
BBG0013HGFT4,1,66.7075,52,2022-05-12 07:00:33.136932+00:00
BBG0013HGFT4,1,66.65,25,2022-05-12 07:00:33.902128+00:00
BBG0013HGFT4,2,66.6475,1,2022-05-12 07:00:34.055807+00:00
BBG0013HGFT4,1,66.6475,1,2022-05-12 07:00:34.622434+00:00
BBG0013HGFT4,2,66.61,2,2022-05-12 07:00:35.327131+00:00
BBG0013HGFT4,2,66.6125,3,2022-05-12 07:00:36.367511+00:00
BBG0013HGFT4,2,66.62,2,2022-05-12 07:00:39.588017+00:00
BBG0013HGFT4,2,66.62,8,2022-05-12 07:00:39.588017+00:00
BBG0013HGFT4,1,66.635,10,2022-05-12 07:00:39.838074+00:00
BBG0013HGFT4,1,66.635,5,2022-05-12 07:00:40.255062+00:00
BBG0013HGFT4,2,66.6325,2,2022-05-12 07:00:40.343007+00:00
BBG0013HGFT4,2,66.62,2,2022-05-12 07:00:40.683111+00:00
BBG0013HGFT4,2,66.61,2,2022-05-12 07:00:40.683111+00:00
BBG0013HGFT4,1,66.635,1,2022-05-12 07:00:41.043387+00:00
BBG0013HGFT4,2,66.6325,1,2022-05-12 07:00:41.425633+00:00
BBG0013HGFT4,2,66.61,1,2022-05-12 07:00:41.425633+00:00
BBG0013HGFT4,2,66.62,1,2022-05-12 07:00:41.767093+00:00
BBG0013HGFT4,2,66.62,5,2022-05-12 07:00:41.769814+00:00
BBG0013HGFT4,2,66.62,2,2022-05-12 07:00:41.771319+00:00
BBG0013HGFT4,2,66.62,1,2022-05-12 07:00:41.772850+00:00
BBG0013HGFT4,2,66.61,2,2022-05-12 07:00:42.867649+00:00
BBG0013HGFT4,1,66.6325,7,2022-05-12 07:00:43.002340+00:00
BBG0013HGFT4,1,66.6275,50,2022-05-12 07:00:43.131347+00:00
BBG0013HGFT4,1,66.6325,1,2022-05-12 07:00:43.922503+00:00
BBG0013HGFT4,2,66.6125,1,2022-05-12 07:00:44.001295+00:00
BBG0013HGFT4,1,66.6325,1,2022-05-12 07:00:45.198035+00:00
BBG0013HGFT4,1,66.665,49,2022-05-12 07:00:45.198035+00:00
BBG0013HGFT4,1,66.635,7,2022-05-12 07:00:45.639059+00:00
BBG0013HGFT4,2,66.6125,1,2022-05-12 07:00:45.844744+00:00
BBG0013HGFT4,1,66.635,1,2022-05-12 07:00:45.949269+00:00
BBG0013HGFT4,2,66.6125,1,2022-05-12 07:00:46.070788+00:00
BBG0013HGFT4,2,66.625,3,2022-05-12 07:00:47.246325+00:00
BBG0013HGFT4,1,66.655,1,2022-05-12 07:00:48.294950+00:00
BBG0013HGFT4,1,66.655,50,2022-05-12 07:00:48.622530+00:00
BBG0013HGFT4,1,66.665,9,2022-05-12 07:00:48.622530+00:00
BBG0013HGFT4,1,66.665,20,2022-05-12 07:00:48.622530+00:00
BBG0013HGFT4,2,66.665,50,2022-05-12 07:00:48.623522+00:00
BBG0013HGFT4,2,66.665,50,2022-05-12 07:00:48.624840+00:00
BBG0013HGFT4,2,66.665,30,2022-05-12 07:00:48.625523+00:00
BBG0013HGFT4,2,66.665,50,2022-05-12 07:00:48.626069+00:00
BBG0013HGFT4,2,66.665,18,2022-05-12 07:00:48.628527+00:00
BBG0013HGFT4,2,66.665,2,2022-05-12 07:00:48.647540+00:00
BBG0013HGFT4,1,66.67,1,2022-05-12 07:00:48.794773+00:00
BBG0013HGFT4,2,66.665,1,2022-05-12 07:00:48.839503+00:00
BBG0013HGFT4,2,66.665,1,2022-05-12 07:00:48.840958+00:00
BBG0013HGFT4,2,66.665,1,2022-05-12 07:00:48.842226+00:00
BBG0013HGFT4,2,66.665,1,2022-05-12 07:00:48.853177+00:00
BBG0013HGFT4,2,66.665,1,2022-05-12 07:00:48.854373+00:00
BBG0013HGFT4,1,66.675,10,2022-05-12 07:00:49.410582+00:00
BBG0013HGFT4,1,66.675,25,2022-05-12 07:00:49.446492+00:00
BBG0013HGFT4,2,66.665,5,2022-05-12 07:00:49.469604+00:00
BBG0013HGFT4,1,66.675,5,2022-05-12 07:00:49.817628+00:00
BBG0013HGFT4,1,66.675,10,2022-05-12 07:00:50.012904+00:00
BBG0013HGFT4,1,66.74,1,2022-05-12 07:00:50.591147+00:00
BBG0013HGFT4,1,66.74,10,2022-05-12 07:00:50.702675+00:00
BBG0013HGFT4,2,66.6675,5,2022-05-12 07:00:50.926239+00:00
BBG0013HGFT4,1,66.705,4,2022-05-12 07:00:51.079501+00:00
BBG0013HGFT4,1,66.7,1,2022-05-12 07:00:52.167233+00:00
BBG0013HGFT4,2,66.6675,1,2022-05-12 07:00:52.754509+00:00
BBG0013HGFT4,1,66.7,6,2022-05-12 07:00:52.868852+00:00
BBG0013HGFT4,1,66.7175,48,2022-05-12 07:00:52.868852+00:00
BBG0013HGFT4,1,66.7075,1,2022-05-12 07:00:53.809951+00:00
BBG0013HGFT4,1,66.7,2,2022-05-12 07:00:54.134378+00:00
BBG0013HGFT4,2,66.69,35,2022-05-12 07:00:55.551215+00:00
BBG0013HGFT4,1,66.7425,1,2022-05-12 07:00:56.179278+00:00
BBG0013HGFT4,2,66.69,15,2022-05-12 07:00:56.335688+00:00
BBG0013HGFT4,2,66.6675,38,2022-05-12 07:00:56.335688+00:00
BBG0013HGFT4,2,66.6675,16,2022-05-12 07:00:57.145715+00:00
BBG0013HGFT4,2,66.6675,10,2022-05-12 07:00:57.145715+00:00
BBG0013HGFT4,1,66.705,2,2022-05-12 07:00:57.441087+00:00
BBG0013HGFT4,2,66.7,3,2022-05-12 07:00:57.870527+00:00
BBG0013HGFT4,2,66.7,1,2022-05-12 07:00:57.953111+00:00
BBG0013HGFT4,1,66.705,4,2022-05-12 07:00:58.101274+00:00
BBG0013HGFT4,2,66.7,6,2022-05-12 07:00:58.979976+00:00
BBG0013HGFT4,2,66.7,1,2022-05-12 07:00:58.979976+00:00
BBG0013HGFT4,2,66.7,1,2022-05-12 07:00:58.979976+00:00
BBG0013HGFT4,2,66.6675,3,2022-05-12 07:01:00.037917+00:00
BBG0013HGFT4,2,66.6675,8,2022-05-12 07:01:00.037917+00:00
BBG0013HGFT4,2,66.665,39,2022-05-12 07:01:00.037917+00:00
BBG0013HGFT4,2,66.665,60,2022-05-12 07:01:00.050466+00:00
BBG0013HGFT4,2,66.665,50,2022-05-12 07:01:00.238583+00:00
BBG0013HGFT4,2,66.665,20,2022-05-12 07:01:00.361199+00:00
BBG0013HGFT4,2,66.665,30,2022-05-12 07:01:00.406392+00:00
BBG0013HGFT4,2,66.665,12,2022-05-12 07:01:00.485369+00:00
BBG0013HGFT4,1,66.625,5,2022-05-12 07:01:00.661408+00:00
BBG0013HGFT4,1,66.62,10,2022-05-12 07:01:01.481810+00:00
BBG0013HGFT4,1,66.61,1,2022-05-12 07:01:02.830353+00:00
BBG0013HGFT4,2,66.6075,1,2022-05-12 07:01:03.176369+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:01:03.176369+00:00
BBG0013HGFT4,2,66.6,10,2022-05-12 07:01:03.178652+00:00
BBG0013HGFT4,2,66.6,10,2022-05-12 07:01:03.180036+00:00
BBG0013HGFT4,2,66.6,10,2022-05-12 07:01:03.181433+00:00
BBG0013HGFT4,2,66.6025,50,2022-05-12 07:01:03.293418+00:00
BBG0013HGFT4,2,66.6,5,2022-05-12 07:01:04.313171+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:01:04.578632+00:00
BBG0013HGFT4,2,66.6,50,2022-05-12 07:01:05.261879+00:00
BBG0013HGFT4,1,66.6025,10,2022-05-12 07:01:05.426866+00:00
BBG0013HGFT4,2,66.6,20,2022-05-12 07:01:05.668315+00:00
BBG0013HGFT4,2,66.6,5,2022-05-12 07:01:05.736373+00:00
BBG0013HGFT4,2,66.6,20,2022-05-12 07:01:05.873684+00:00
BBG0013HGFT4,1,66.6025,1,2022-05-12 07:01:06.386944+00:00
BBG0013HGFT4,2,66.6,2,2022-05-12 07:01:06.603809+00:00
BBG0013HGFT4,1,66.6025,5,2022-05-12 07:01:06.633018+00:00
BBG0013HGFT4,2,66.6,9,2022-05-12 07:01:07.000694+00:00
BBG0013HGFT4,1,66.6025,3,2022-05-12 07:01:07.022113+00:00
BBG0013HGFT4,2,66.6,15,2022-05-12 07:01:07.447920+00:00
BBG0013HGFT4,2,66.6,50,2022-05-12 07:01:07.459107+00:00
BBG0013HGFT4,1,66.6025,1,2022-05-12 07:01:07.552415+00:00
BBG0013HGFT4,2,66.6,50,2022-05-12 07:01:07.921363+00:00
BBG0013HGFT4,2,66.6,50,2022-05-12 07:01:08.142210+00:00
BBG0013HGFT4,2,66.6,8,2022-05-12 07:01:08.556984+00:00
BBG0013HGFT4,2,66.6,2,2022-05-12 07:01:08.558269+00:00
BBG0013HGFT4,2,66.6,5,2022-05-12 07:01:08.826550+00:00
BBG0013HGFT4,2,66.6,20,2022-05-12 07:01:08.937015+00:00
BBG0013HGFT4,2,66.6,20,2022-05-12 07:01:08.964675+00:00
BBG0013HGFT4,2,66.6,20,2022-05-12 07:01:09.186476+00:00
BBG0013HGFT4,2,66.6,3,2022-05-12 07:01:09.187119+00:00
BBG0013HGFT4,2,66.6,20,2022-05-12 07:01:09.384539+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:01:09.388175+00:00
BBG0013HGFT4,2,66.6,20,2022-05-12 07:01:09.577855+00:00
BBG0013HGFT4,2,66.6,2,2022-05-12 07:01:09.587819+00:00
BBG0013HGFT4,2,66.6,2,2022-05-12 07:01:09.590573+00:00
BBG0013HGFT4,2,66.6,8,2022-05-12 07:01:09.692408+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:01:09.692408+00:00
BBG0013HGFT4,2,66.6,10,2022-05-12 07:01:09.692408+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:01:09.692408+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:01:09.692408+00:00
BBG0013HGFT4,2,66.6,4,2022-05-12 07:01:09.692408+00:00
BBG0013HGFT4,2,66.6,3,2022-05-12 07:01:09.702648+00:00
BBG0013HGFT4,2,66.6,1,2022-05-12 07:01:09.702648+00:00
BBG0013HGFT4,1,66.57,50,2022-05-12 07:01:09.703839+00:00
BBG0013HGFT4,2,66.57,50,2022-05-12 07:01:09.706296+00:00
BBG0013HGFT4,1,66.5975,1,2022-05-12 07:01:09.967818+00:00
BBG0013HGFT4,2,66.5675,1,2022-05-12 07:01:10.064129+00:00
BBG0013HGFT4,1,66.5875,1,2022-05-12 07:01:10.362498+00:00
BBG0013HGFT4,1,66.5875,1,2022-05-12 07:01:10.429470+00:00
BBG0013HGFT4,1,66.5875,1,2022-05-12 07:01:10.484424+00:00
BBG0013HGFT4,1,66.57,50,2022-05-12 07:01:10.876881+00:00
BBG0013HGFT4,1,66.57,50,2022-05-12 07:01:12.367554+00:00
BBG0013HGFT4,2,66.57,50,2022-05-12 07:01:12.369617+00:00
BBG0013HGFT4,2,66.55,1,2022-05-12 07:01:12.757965+00:00
BBG0013HGFT4,1,66.585,2,2022-05-12 07:01:12.831727+00:00
BBG0013HGFT4,2,66.55,4,2022-05-12 07:01:13.511325+00:00
BBG0013HGFT4,1,66.57,5,2022-05-12 07:01:13.629116+00:00
BBG0013HGFT4,2,66.5675,7,2022-05-12 07:01:13.777977+00:00
BBG0013HGFT4,2,66.55,5,2022-05-12 07:01:13.777977+00:00
BBG0013HGFT4,2,66.5225,5,2022-05-12 07:01:14.892592+00:00
BBG0013HGFT4,2,66.5175,1,2022-05-12 07:01:14.892592+00:00
BBG0013HGFT4,2,66.5175,10,2022-05-12 07:01:14.894881+00:00
BBG0013HGFT4,1,66.5425,25,2022-05-12 07:01:15.244876+00:00
BBG0013HGFT4,2,66.54,2,2022-05-12 07:01:16.358006+00:00
BBG0013HGFT4,2,66.5175,20,2022-05-12 07:01:16.358006+00:00
BBG0013HGFT4,2,66.52,1,2022-05-12 07:01:16.864529+00:00
BBG0013HGFT4,1,66.5425,1,2022-05-12 07:01:17.044438+00:00
BBG0013HGFT4,1,66.5425,2,2022-05-12 07:01:17.057376+00:00
BBG0013HGFT4,1,66.5425,5,2022-05-12 07:01:17.067824+00:00
BBG0013HGFT4,2,66.52,1,2022-05-12 07:01:18.006813+00:00
BBG0013HGFT4,2,66.52,48,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.52,3,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.5125,25,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.51,1,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.505,1,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.505,1,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.505,10,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.5025,1,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.5025,125,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.5,97,2022-05-12 07:01:18.281503+00:00
BBG0013HGFT4,2,66.5,62,2022-05-12 07:01:18.284119+00:00
BBG0013HGFT4,2,66.5,51,2022-05-12 07:01:18.312153+00:00
BBG0013HGFT4,2,66.53,3,2022-05-12 07:01:18.693995+00:00
BBG0013HGFT4,2,66.5025,15,2022-05-12 07:01:18.831497+00:00
BBG0013HGFT4,2,66.5025,7,2022-05-12 07:01:18.856305+00:00
BBG0013HGFT4,2,66.5025,9,2022-05-12 07:01:19.093355+00:00
BBG0013HGFT4,2,66.5,135,2022-05-12 07:01:19.490100+00:00
BBG0013HGFT4,2,66.5,3,2022-05-12 07:01:19.737465+00:00
BBG0013HGFT4,2,66.5,5,2022-05-12 07:01:20.125083+00:00
BBG0013HGFT4,2,66.5,3,2022-05-12 07:01:20.193519+00:00
BBG0013HGFT4,2,66.5,13,2022-05-12 07:01:20.232643+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:01:20.532975+00:00
BBG0013HGFT4,2,66.5,10,2022-05-12 07:01:20.539533+00:00
BBG0013HGFT4,2,66.5,100,2022-05-12 07:01:20.543721+00:00
BBG0013HGFT4,2,66.5,3,2022-05-12 07:01:20.651260+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:01:20.731495+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:01:20.950586+00:00
BBG0013HGFT4,2,66.5,55,2022-05-12 07:01:21.032348+00:00
BBG0013HGFT4,2,66.5,20,2022-05-12 07:01:21.200910+00:00
BBG0013HGFT4,2,66.5,7,2022-05-12 07:01:21.259471+00:00
BBG0013HGFT4,2,66.5,5,2022-05-12 07:01:21.452589+00:00
BBG0013HGFT4,2,66.5,17,2022-05-12 07:01:21.456446+00:00
BBG0013HGFT4,2,66.5,1000,2022-05-12 07:01:22.059847+00:00
BBG0013HGFT4,2,66.5,50,2022-05-12 07:01:22.060620+00:00
BBG0013HGFT4,2,66.5,41,2022-05-12 07:01:22.529818+00:00
BBG0013HGFT4,2,66.5,50,2022-05-12 07:01:22.603637+00:00
BBG0013HGFT4,2,66.5,50,2022-05-12 07:01:22.620443+00:00
BBG0013HGFT4,2,66.5,50,2022-05-12 07:01:22.633406+00:00
BBG0013HGFT4,2,66.5,10,2022-05-12 07:01:22.636566+00:00
BBG0013HGFT4,2,66.5,25,2022-05-12 07:01:22.641574+00:00
BBG0013HGFT4,2,66.5,50,2022-05-12 07:01:22.648444+00:00
BBG0013HGFT4,2,66.5,50,2022-05-12 07:01:22.735080+00:00
BBG0013HGFT4,2,66.5,57,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,2,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,5,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,2,2022-05-12 07:01:22.780475+00:00
BBG0013HGFT4,2,66.5,1,2022-05-12 07:01:22.780475+00:00
